"id","playlist_name","modifiedat","numfollowers","numtracks","collaborative"
8884,"Rock","2017-10-19 20:00:00",1,112,False
8885,"Two","2016-06-17 20:00:00",1,14,False
8886,"Oldies","2017-04-25 20:00:00",1,26,False
8887,"Spring 2016","2016-05-03 20:00:00",1,43,False
8888,"good vibes","2017-02-25 19:00:00",2,165,False
8889,"NB","2016-09-02 20:00:00",1,17,False
8890,"Lore","2017-08-16 20:00:00",1,17,False
8891,"Love","2015-10-28 20:00:00",1,14,False
8892,"SR","2016-03-01 19:00:00",1,41,False
8893,"woo","2014-12-08 19:00:00",2,53,False
8894,"pre","2017-10-22 20:00:00",2,58,False
8895,"throwback","2016-09-02 20:00:00",5,209,False
8896,"school","2016-03-12 19:00:00",2,60,False
8897,"j cole","2017-02-20 19:00:00",1,41,False
8898,"Supernatural","2015-05-31 20:00:00",1,27,False
8899,"TBT","2015-04-15 20:00:00",2,49,False
8900,"Chillax","2013-10-04 20:00:00",1,29,False
8901,"Rh","2015-11-27 19:00:00",1,12,False
8902,"road trippin","2017-05-17 20:00:00",2,78,False
8903,"rainy daze","2017-09-24 20:00:00",1,93,False
8904,"March 2017","2017-04-02 20:00:00",17,30,False
8905,"Darts","2017-07-11 20:00:00",1,61,False
8906,"Modern Country","2017-08-02 20:00:00",1,134,False
8907,"ham","2017-03-02 19:00:00",1,14,False
8908,"Stuff","2015-10-17 20:00:00",1,45,False
8909,"June 2016","2016-06-29 20:00:00",1,40,False
8910,"🔥🔥🔥🔥🔥","2017-10-28 20:00:00",2,52,False
8911,"S1","2016-01-01 19:00:00",1,15,False
8912,"Matthew","2017-09-20 20:00:00",3,95,False
8913,"Work Out","2015-02-06 19:00:00",1,11,False
8914,"Study","2015-11-17 19:00:00",1,35,True
8915,"Chillstep","2016-07-04 20:00:00",2,30,False
8916,"Winter","2017-10-10 20:00:00",1,72,False
8917,"girl jams","2017-10-19 20:00:00",1,78,False
8918,"'Merica","2017-10-29 20:00:00",1,88,False
8919,"Rawr~!","2017-10-28 20:00:00",1,207,False
8920,"throwback jamz","2017-10-04 20:00:00",2,117,False
8921,"brunch","2017-06-29 20:00:00",2,54,False
8922,"cruisin ","2017-10-26 20:00:00",1,64,False
8923,"Writing","2017-02-20 19:00:00",1,37,False
8924,"Oldies","2017-10-29 20:00:00",1,61,False
8925,"old country","2017-10-02 20:00:00",1,23,False
8926,"Electro","2017-10-28 20:00:00",1,70,False
8927,"Coach","2014-04-13 20:00:00",2,221,False
8928,"Rough","2015-09-02 20:00:00",1,30,False
8929,"Summer2017","2017-08-24 20:00:00",1,41,False
8930,"sleep","2015-03-27 20:00:00",1,7,False
8931,"MAY","2017-06-02 20:00:00",1,25,False
8932,"Punk","2017-07-16 20:00:00",1,48,False
8933,"ME","2016-11-08 19:00:00",4,90,False
8934,"Afro","2017-07-04 20:00:00",1,52,False
8935,"28","2017-07-17 20:00:00",2,137,False
8936,"yaaas","2017-10-26 20:00:00",1,102,False
8937,"DIRT","2017-08-27 20:00:00",1,97,False
8938,"ed Sheeran","2016-12-26 19:00:00",1,129,False
8939,"My music","2017-01-03 19:00:00",1,64,False
8940,"Stretch","2016-05-22 20:00:00",1,14,False
8941,"Rude","2014-07-06 20:00:00",1,19,False
8942,"driving home","2017-08-12 20:00:00",1,10,False
8943,"Day","2017-10-29 20:00:00",3,162,False
8944,"Hiking","2015-10-16 20:00:00",1,6,False
8945,"The Goodies","2016-12-29 19:00:00",1,49,False
8946,"crank","2016-08-08 20:00:00",3,111,False
8947,"Funk","2015-03-03 19:00:00",1,29,False
8948,"loves ","2017-10-13 20:00:00",2,163,False
8949,"New","2017-09-24 20:00:00",1,74,False
8950,"Sunday Mornings","2014-05-25 20:00:00",1,36,False
8951,"lets go!!! ","2016-04-11 20:00:00",1,107,False
8952,"Pop Playlist","2017-07-13 20:00:00",1,124,False
8953,"Da Bomb","2017-07-14 20:00:00",1,50,False
8954,"right now","2017-10-24 20:00:00",49,117,False
8955,"TRAP","2017-07-20 20:00:00",1,18,False
8956,"JAMS!","2016-11-02 20:00:00",4,107,False
8957,"road tunes","2017-09-10 20:00:00",2,71,False
8958,"Stephanie!","2016-07-26 20:00:00",1,9,False
8959,"Running","2016-05-23 20:00:00",1,28,False
8960,"My Love","2016-11-09 19:00:00",1,44,False
8961,"Throwback Thursday","2017-10-26 20:00:00",1,100,False
8962,"jamz","2015-05-15 20:00:00",4,54,False
8963,"2017","2017-10-24 20:00:00",1,177,False
8964,"thuglife","2016-05-17 20:00:00",1,38,False
8965,"King","2015-09-29 20:00:00",1,34,True
8966,"Rock Me","2014-02-23 19:00:00",1,109,False
8967,"Italo","2017-06-14 20:00:00",2,25,False
8968,"PREGAME","2015-03-28 20:00:00",1,14,False
8969,"okay...","2016-11-27 19:00:00",1,15,False
8970,"11/10","2015-11-13 19:00:00",1,17,False
8971,"Feels","2017-10-16 20:00:00",1,89,False
8972,"classical","2017-09-23 20:00:00",1,27,False
8973,"good songs!","2017-10-29 20:00:00",2,221,False
8974,"Dani","2017-06-20 20:00:00",2,17,False
8975,"playlist #1","2017-01-23 19:00:00",1,19,False
8976,"Rave","2017-01-26 19:00:00",1,98,False
8977,"Dinner Party","2017-06-07 20:00:00",1,67,False
8978," all time favorites ","2017-06-26 20:00:00",6,95,False
8979,"songs i like","2017-10-26 20:00:00",1,110,False
8980,"OldSchool","2017-06-27 20:00:00",1,26,False
8981,"Drops","2017-10-23 20:00:00",2,100,False
8982,"Feel good music","2017-09-25 20:00:00",1,45,False
8983,"Christmas","2016-12-02 19:00:00",1,89,False
8984,"native","2016-05-14 20:00:00",6,12,False
8985,"XMAS Party ","2016-12-20 19:00:00",1,64,False
8986,"Francais","2017-04-07 20:00:00",1,41,False
8987,"jade","2016-10-24 20:00:00",1,25,False
8988,"Memories","2015-04-20 20:00:00",1,72,True
8989,"crossfit","2017-08-15 20:00:00",1,81,False
8990,"R&B ","2017-06-05 20:00:00",1,15,False
8991,"All of it","2017-10-24 20:00:00",1,8,False
8992,"rap","2017-10-28 20:00:00",2,218,False
8993,"cheese","2016-05-24 20:00:00",1,42,False
8994,"Black","2017-10-01 20:00:00",1,43,False
8995,"DR","2017-10-30 20:00:00",1,129,False
8996,"rapz","2017-10-30 20:00:00",1,95,False
8997,"Rockabilly","2017-10-26 20:00:00",1,25,False
8998,"Ambient","2017-02-27 19:00:00",1,30,False
8999,"AUX","2017-10-31 20:00:00",1,150,False
9000,"lit","2017-10-02 20:00:00",1,117,False
9001,"Summer 2015","2015-09-29 20:00:00",2,34,False
9002,"Sober","2017-01-18 19:00:00",1,11,False
9003,"Work out ","2017-08-02 20:00:00",1,12,False
9004,"Rap","2017-09-22 20:00:00",1,183,False
9005,"Soft","2017-10-24 20:00:00",2,219,False
9006,"Party","2015-10-04 20:00:00",1,16,False
9007,"smooth","2017-10-16 20:00:00",1,32,False
9008,"Gym","2017-01-07 19:00:00",1,144,False
9009,"Runnin'!!!","2015-12-17 19:00:00",1,17,False
9010,"Hype","2017-01-19 19:00:00",1,89,False
9011,"rap","2017-10-14 20:00:00",2,99,False
9012,"Vocals","2017-10-25 20:00:00",2,56,False
9013,"turn up","2017-08-27 20:00:00",1,14,False
9014,"Love Songs","2017-08-09 20:00:00",1,56,False
9015,"😈😈😈","2017-02-13 19:00:00",1,51,False
9016,"Christmas","2015-12-15 19:00:00",1,24,False
9017,"mood)):","2017-09-20 20:00:00",2,101,False
9018,"Top Country","2016-12-13 19:00:00",1,53,False
9019,"Rock/Metal","2017-05-01 20:00:00",1,14,False
9020,"Partay","2016-05-19 20:00:00",1,131,False
9021,"Happy Birthday","2014-06-18 20:00:00",1,19,False
9022,"workout","2017-10-17 20:00:00",1,48,False
9023,"Christmas","2014-12-22 19:00:00",1,82,False
9024,"Current Playlist ","2017-03-02 19:00:00",1,88,False
9025,"Latin Music","2017-10-05 20:00:00",1,55,False
9026,"current","2017-10-31 20:00:00",2,73,False
9027,"Calm music","2013-05-24 20:00:00",1,39,False
9028,"slapz ","2017-09-20 20:00:00",7,200,False
9029,"Cruisin'","2015-10-22 20:00:00",1,15,False
9030,"run boy run","2015-07-09 20:00:00",1,22,False
9031,"Rock","2016-04-26 20:00:00",1,13,False
9032,"smiles","2016-02-05 19:00:00",3,23,False
9033,"classics","2017-10-10 20:00:00",1,33,False
9034,"Classics","2017-03-11 19:00:00",1,112,False
9035,"old hip hop","2014-12-28 19:00:00",1,52,False
9036,"Pump it up!","2017-09-29 20:00:00",1,59,False
9037,"Awesome Mix Vol. 1","2014-11-19 19:00:00",1,11,False
9038,"All","2016-04-08 20:00:00",1,10,False
9039,"Summer 2K16","2017-02-03 19:00:00",1,157,False
9040,"Yup","2017-10-17 20:00:00",1,77,False
9041,"AB","2017-10-12 20:00:00",1,69,False
9042,"Mood","2017-10-08 20:00:00",1,28,False
9043,"eminem","2015-10-12 20:00:00",1,10,False
9044,"raps","2017-04-13 20:00:00",1,43,False
9045,"buss","2017-07-07 20:00:00",1,152,False
9046,"collab playlist","2016-06-03 20:00:00",6,92,True
9047,"bedtime","2017-09-01 20:00:00",2,67,False
9048,"throwbacks","2017-05-17 20:00:00",1,24,False
9049,"holiday party","2015-12-22 19:00:00",1,49,False
9050,"work","2013-12-16 19:00:00",1,21,False
9051,"Roots","2014-04-06 20:00:00",1,12,True
9052,"90's ","2017-10-25 20:00:00",1,9,False
9053,"2017","2017-06-27 20:00:00",1,24,False
9054,"Right Now.","2017-01-11 19:00:00",1,66,False
9055,"favorite","2017-09-11 20:00:00",1,121,False
9056,"d2","2016-05-03 20:00:00",1,24,False
9057,"Mood Booster","2017-05-31 20:00:00",1,64,False
9058,"Chill out music","2017-06-09 20:00:00",1,85,False
9059,"80's","2017-10-23 20:00:00",1,43,False
9060,"Peace","2016-11-25 19:00:00",1,105,False
9061,"spanish","2017-10-24 20:00:00",1,142,False
9062,"Arriba","2015-07-06 20:00:00",1,114,False
9063,"chill vibes","2017-10-21 20:00:00",1,45,False
9064,"LILY","2016-12-12 19:00:00",1,52,False
9065,"Chill Out","2016-04-20 20:00:00",2,29,False
9066,"soft","2015-02-08 19:00:00",1,8,False
9067,"MÚSICA","2015-03-23 20:00:00",1,185,False
9068,"Oldies","2013-11-30 19:00:00",1,63,False
9069,"KOREAN","2017-10-22 20:00:00",3,234,False
9070,"Vibes ","2017-08-27 20:00:00",1,46,False
9071,"Snowboarding","2014-06-02 20:00:00",1,46,False
9072,"Spencer","2013-11-29 19:00:00",1,245,False
9073,"THRASH METAL","2015-03-26 20:00:00",4,101,False
9074,"😝😝😝","2016-07-18 20:00:00",1,64,False
9075,"chillen","2017-10-18 20:00:00",2,69,False
9076,"#TBT","2017-10-08 20:00:00",3,114,False
9077,"bada$$","2017-03-15 20:00:00",1,29,False
9078,"Real Life ","2017-08-10 20:00:00",1,117,False
9079,"disney","2017-07-25 20:00:00",1,71,False
9080,"study","2017-09-12 20:00:00",1,9,False
9081,"Sleeping","2014-08-18 20:00:00",2,5,False
9082,"Alt. Rock","2014-07-15 20:00:00",1,105,False
9083,"Classic Rock","2017-08-18 20:00:00",5,205,False
9084,"Acid","2016-03-27 20:00:00",1,29,False
9085,"london","2017-02-14 19:00:00",4,50,False
9086,"Christmas","2017-09-18 20:00:00",1,82,False
9087,"Mood","2017-05-27 20:00:00",1,127,False
9088,"lit","2016-12-10 19:00:00",1,40,False
9089,"mood","2017-10-16 20:00:00",1,57,False
9090,"Randomness","2017-10-27 20:00:00",1,62,False
9091,"the best","2017-02-20 19:00:00",3,221,False
9092,"Summer feels","2017-06-15 20:00:00",1,12,False
9093,"Motown","2017-08-04 20:00:00",5,63,False
9094,"summer 17 ","2017-05-30 20:00:00",1,21,False
9095,"Progressive Rock","2017-05-16 20:00:00",1,43,False
9096,"Reggue","2017-09-19 20:00:00",1,121,False
9097,"sad","2017-10-20 20:00:00",1,44,False
9098,"comedy","2017-07-11 20:00:00",2,22,False
9099,"lit ","2017-05-13 20:00:00",1,22,False
9100,"Girls","2017-06-06 20:00:00",1,41,False
9101,"beto","2017-01-10 19:00:00",4,65,False
9102,"Rise and Shine","2016-10-18 20:00:00",1,13,False
9103,"Paris","2017-06-09 20:00:00",1,5,False
9104,"Classic","2013-11-16 19:00:00",1,6,False
9105,"31","2017-02-13 19:00:00",1,24,False
9106,"Christmas!!!!","2017-10-01 20:00:00",1,26,False
9107,"Pregame","2016-03-16 20:00:00",1,68,False
9108,"Honeymoon!!!","2014-08-17 20:00:00",1,55,False
9109,"Sep 17","2017-09-28 20:00:00",1,27,False
9110,"Happy Tunes","2017-10-25 20:00:00",1,64,False
9111,"Jen","2014-10-04 20:00:00",1,124,False
9112,"roadtrip","2016-10-14 20:00:00",1,96,False
9113,"I need you","2017-07-31 20:00:00",1,130,False
9114,"Rock","2017-06-06 20:00:00",1,224,False
9115,"Concert prep.","2015-03-04 19:00:00",1,136,False
9116,"Workout Playlist","2017-09-06 20:00:00",24,77,False
9117,"Me Like","2017-08-30 20:00:00",1,134,False
9118,"the playlist","2016-06-17 20:00:00",1,21,False
9119,"Banana Pancakes","2014-11-14 19:00:00",1,21,False
9120,"Jessica","2017-09-28 20:00:00",1,149,False
9121,"winter 2016","2017-04-05 20:00:00",1,49,False
9122,"wave$","2015-10-25 20:00:00",1,225,False
9123,"run","2017-06-06 20:00:00",3,55,False
9124,"Jam","2017-09-25 20:00:00",1,23,False
9125,"80s","2017-10-07 20:00:00",1,60,False
9126,"Indie","2017-01-25 19:00:00",1,111,False
9127,"Dope","2017-07-12 20:00:00",1,102,False
9128,"Playlit","2017-01-11 19:00:00",1,26,False
9129,"throwback","2017-07-29 20:00:00",1,199,False
9130,"1983","2017-10-08 20:00:00",1,155,False
9131,"Work","2017-10-24 20:00:00",1,179,False
9132,"Spring '17","2017-06-15 20:00:00",6,136,False
9133,"The One ","2015-01-06 19:00:00",2,35,True
9134,"Hell Yeah","2017-08-08 20:00:00",1,38,False
9135,"NYE","2015-03-20 20:00:00",1,70,False
9136,"in my bag","2017-10-29 20:00:00",1,52,False
9137,"BigBang","2015-05-11 20:00:00",1,32,False
9138,"Running mix","2017-09-27 20:00:00",1,181,False
9139,"love","2017-10-03 20:00:00",1,24,False
9140,"Goodies","2016-11-23 19:00:00",1,197,False
9141,"rock","2017-06-28 20:00:00",1,118,False
9142,"bump","2016-04-02 20:00:00",2,30,True
9143,"Awakening","2016-10-20 20:00:00",2,50,False
9144,"2016 Music","2016-12-13 19:00:00",2,82,False
9145,"old school!","2016-02-12 19:00:00",1,24,False
9146,"summer","2017-07-28 20:00:00",3,93,False
9147,"Disco","2016-10-18 20:00:00",1,143,False
9148,"Best","2017-09-06 20:00:00",2,96,False
9149,"Christmas Music","2016-12-19 19:00:00",1,42,False
9150,"Soundtracks","2017-10-09 20:00:00",1,52,False
9151,"Summer Party","2013-09-21 20:00:00",3,207,True
9152,"Saturday","2017-09-05 20:00:00",1,77,False
9153,"DROPS","2017-09-05 20:00:00",1,68,False
9154,"Holiday Cheer","2016-11-30 19:00:00",1,41,False
9155,"EDM","2017-10-10 20:00:00",1,206,False
9156,"#Tbt","2017-08-30 20:00:00",4,134,False
9157,"FAVORITE!! :)","2017-08-24 20:00:00",2,235,False
9158,"current hits","2016-07-15 20:00:00",1,73,False
9159,"September 2016","2017-05-23 20:00:00",3,37,False
9160,"Bangers","2017-10-05 20:00:00",1,94,False
9161,"Throw Back","2017-08-13 20:00:00",3,88,True
9162,"talent show","2017-05-15 20:00:00",1,8,False
9163,"Runnin","2016-07-06 20:00:00",1,86,False
9164,"idfc","2017-06-29 20:00:00",1,21,False
9165,"Sarah :)","2015-09-21 20:00:00",1,96,False
9166,"Croatia","2016-10-14 20:00:00",3,15,False
9167,"HB","2017-09-28 20:00:00",1,25,False
9168,"sad","2016-08-17 20:00:00",4,47,False
9169,"the classics","2017-04-21 20:00:00",1,52,False
9170,"drive","2016-07-24 20:00:00",1,160,False
9171,"Country MIx","2017-08-10 20:00:00",1,186,False
9172,"chicken","2015-11-15 19:00:00",2,29,False
9173,"Hi","2017-01-04 19:00:00",1,17,False
9174,"New","2017-10-26 20:00:00",1,63,False
9175,"Perfect","2017-04-30 20:00:00",1,17,False
9176,"Happy","2017-04-17 20:00:00",1,72,False
9177,"pachanga","2017-07-11 20:00:00",2,88,False
9178,"Ambient","2017-09-22 20:00:00",1,74,False
9179,"rap","2016-05-26 20:00:00",5,89,False
9180,"G-Unit","2013-07-07 20:00:00",1,9,False
9181,"summer 2k15","2015-07-11 20:00:00",1,24,False
9182,"Old school","2016-05-08 20:00:00",1,46,False
9183,"countryyy","2016-09-10 20:00:00",1,79,False
9184,"__RUN__","2015-09-29 20:00:00",1,121,False
9185,"current faves ","2017-06-17 20:00:00",1,52,False
9186,"get lit ","2017-10-21 20:00:00",6,94,False
9187,"summer","2016-06-24 20:00:00",1,92,False
9188,"je t'aime","2017-08-22 20:00:00",3,67,False
9189,"Soul Music","2015-03-17 20:00:00",1,5,False
9190,"random","2017-10-29 20:00:00",2,176,False
9191,"HAMILTON","2017-04-01 20:00:00",1,47,False
9192,"goodies","2016-01-04 19:00:00",1,6,False
9193,"Wedding Party","2016-01-20 19:00:00",1,113,True
9194,"Outkast","2014-09-28 20:00:00",2,40,False
9195,"park","2016-10-16 20:00:00",1,17,True
9196,"January 2016","2016-01-30 19:00:00",1,52,False
9197,"Sleep Songs","2017-09-03 20:00:00",1,15,False
9198,"zen","2017-06-20 20:00:00",1,11,False
9199,"jp","2016-05-01 20:00:00",1,14,False
9200,"Hard Rock","2017-06-10 20:00:00",1,33,False
9201,"june","2017-08-11 20:00:00",1,10,False
9202,"SHhh","2014-01-08 19:00:00",1,35,False
9203,"Driving","2017-09-14 20:00:00",1,23,False
9204,"Random","2017-10-30 20:00:00",1,193,False
9205,"70's/80's ","2017-07-12 20:00:00",1,59,False
9206,"vibe","2017-10-30 20:00:00",1,88,False
9207,"عربي","2017-06-24 20:00:00",1,66,False
9208,"Throwbacks","2017-10-27 20:00:00",1,100,False
9209,"Spring 2016","2016-05-12 20:00:00",1,63,False
9210,"issa","2017-10-26 20:00:00",1,31,False
9211,"moana","2017-05-25 20:00:00",1,6,False
9212,"Bed time","2013-10-08 20:00:00",2,33,False
9213,"Euphoria ","2017-10-30 20:00:00",1,74,False
9214,"GOOD VIBES","2016-05-29 20:00:00",1,191,False
9215,"Soft","2017-03-03 19:00:00",4,35,False
9216,"country faves","2014-11-17 19:00:00",1,28,False
9217,"lounge","2014-04-27 20:00:00",1,230,False
9218,"natalie","2017-10-27 20:00:00",4,67,False
9219,"Workout Jams","2016-02-10 19:00:00",2,82,False
9220,"Alternative ","2017-10-02 20:00:00",1,135,False
9221,"Headbangers","2017-07-22 20:00:00",1,45,False
9222,"my music","2017-10-29 20:00:00",1,158,False
9223,"Christmastime","2014-12-07 19:00:00",2,16,False
9224,"Karaoke","2017-09-11 20:00:00",2,113,False
9225,"ya","2017-06-15 20:00:00",2,62,False
9226,"Thunder","2017-01-22 19:00:00",1,67,False
9227,"Crossfit","2017-04-17 20:00:00",1,74,False
9228,"Electronic","2017-10-17 20:00:00",2,139,False
9229,"new songs","2015-10-02 20:00:00",1,73,False
9230,"fuego","2017-04-27 20:00:00",1,40,False
9231,"Soul","2017-09-21 20:00:00",1,143,False
9232,"Spring 2017","2017-05-29 20:00:00",1,47,False
9233,"Werk","2017-05-27 20:00:00",1,42,False
9234,"Disney","2017-05-10 20:00:00",1,178,False
9235,"hoco","2017-10-06 20:00:00",2,33,False
9236,"workout","2017-03-09 19:00:00",1,38,False
9237,"Friday","2017-07-10 20:00:00",1,41,False
9238,"Classical","2017-05-02 20:00:00",1,29,False
9239,"DAD","2014-11-05 19:00:00",1,20,False
9240,"Hipster ","2017-06-09 20:00:00",1,125,False
9241,"be happy","2017-10-27 20:00:00",1,7,False
9242,"hannah","2017-09-17 20:00:00",1,41,False
9243,"chillllll","2017-09-09 20:00:00",1,119,False
9244,"Classics","2016-05-03 20:00:00",1,25,False
9245,"newnew","2017-10-12 20:00:00",3,195,False
9246,"RAP","2017-10-09 20:00:00",6,206,False
9247,"dayum","2016-09-25 20:00:00",1,63,False
9248,"throwbacks","2017-10-02 20:00:00",2,95,False
9249,"YEA","2017-02-09 19:00:00",1,12,False
9250,"workout","2016-07-18 20:00:00",1,12,False
9251,"New","2016-09-14 20:00:00",1,109,False
9252,"2016","2016-12-14 19:00:00",2,88,False
9253,"Friendsgiving","2016-11-22 19:00:00",1,41,False
9254,"Corridos","2014-03-17 20:00:00",1,87,False
9255,"More","2017-06-23 20:00:00",2,75,False
9256,"Work Out","2016-02-21 19:00:00",2,28,False
9257,"Amy","2016-08-08 20:00:00",1,45,False
9258,"Halloween","2017-10-31 20:00:00",1,7,False
9259,"dad songs","2017-10-29 20:00:00",1,22,False
9260,"hunger games ","2014-11-24 19:00:00",1,13,False
9261,"litness","2017-08-12 20:00:00",2,81,False
9262,"Wo","2016-09-05 20:00:00",1,79,False
9263,"shakira","2017-07-15 20:00:00",1,9,False
9264,"heartbreaker","2017-06-12 20:00:00",1,22,False
9265,"turn it up","2017-09-29 20:00:00",1,49,False
9266,"Classics","2017-03-07 19:00:00",1,32,False
9267,"Milo ","2016-04-11 20:00:00",1,17,False
9268,"Strings","2017-08-28 20:00:00",2,82,False
9269,"Gym","2017-10-05 20:00:00",1,161,False
9270,"Fresh","2017-05-10 20:00:00",1,41,False
9271,"De Todo Un Poco","2014-11-24 19:00:00",2,29,False
9272,"persian","2015-10-20 20:00:00",1,32,False
9273,"Friday","2013-07-13 20:00:00",1,17,False
9274,"WORK BEATS","2016-02-14 19:00:00",5,49,True
9275,"Pop","2017-10-29 20:00:00",1,111,False
9276,"reggae","2017-07-10 20:00:00",1,36,False
9277,"Pumped","2017-01-08 19:00:00",1,11,False
9278,"UP","2016-01-12 19:00:00",1,95,False
9279,"Dem Beats","2017-01-20 19:00:00",1,15,True
9280,"Christmas","2016-12-04 19:00:00",1,80,False
9281,"Beach","2015-05-17 20:00:00",1,63,False
9282,"1111","2016-02-01 19:00:00",1,47,False
9283,"For Mom!","2013-05-22 20:00:00",1,29,True
9284,"Bounce Back","2017-03-12 20:00:00",1,31,False
9285,"Hall of Fame","2014-11-18 19:00:00",2,20,False
9286,"Christmas","2016-12-01 19:00:00",1,32,False
9287,"RNB","2017-10-11 20:00:00",1,82,False
9288,"Drive","2017-10-28 20:00:00",2,88,True
9289,"Sad Music","2017-07-30 20:00:00",1,27,False
9290,"New Country","2017-10-31 20:00:00",3,118,False
9291,"jk","2017-09-05 20:00:00",1,36,False
9292,"!!!all time faves!!!","2017-08-06 20:00:00",1,42,True
9293,"Play hard","2017-06-11 20:00:00",1,28,False
9294,"My Top 100 Songs","2015-02-24 19:00:00",1,103,False
9295,"Irish","2016-03-16 20:00:00",1,57,False
9296,"autumn","2017-04-04 20:00:00",1,35,False
9297,"<3 !!","2017-10-16 20:00:00",1,23,False
9298,"october","2017-10-23 20:00:00",1,75,False
9299,"Classics","2016-04-26 20:00:00",1,7,False
9300,"Tunnel Vision","2015-09-22 20:00:00",1,69,False
9301,"emo","2017-10-20 20:00:00",1,107,False
9302,"Awesome Mix Vol 1","2014-08-07 20:00:00",1,12,False
9303,"Oldies but Goodies!","2017-10-18 20:00:00",1,61,False
9304,"Shower:)","2015-01-27 19:00:00",1,22,False
9305,"LOLA","2017-10-28 20:00:00",1,60,False
9306,"new stuff","2017-10-20 20:00:00",1,75,False
